tipo,potencia_watts,altura_metros,estado,sensores_luminosidad_lux,sensores_movimiento,sensores_temperatura_c,sensores_humedad_pct,eficiencia_lumens_por_watt,eficiencia_vida_util_restante_pct,registro_fecha_instalacion
Incandescente,100,8.78,Fallando,289,False,25.6,51.8,99.55,77.4,2023-11-01
Halógena,75,6.64,Encendida,228,False,33.1,79.2,104.7,52.4,2025-04-29
Incandescente,75,9.41,Apagada,159,False,32.1,74.8,121.55,83.9,2023-07-29
Incandescente,50,6.37,Encendida,146,False,32.4,67.4,105.92,77.7,2025-02-27
Incandescente,100,6.92,Apagada,260,True,29.3,59.8,116.53,43.7,2024-01-14
Halógena,50,8.18,Apagada,109,False,28.3,49.0,113.64,58.7,2025-06-05
Led,150,9.22,Apagada,180,False,28.1,62.0,124.11,76.7,2023-11-12
Halógena,100,9.73,Encendida,159,True,28.4,72.3,107.62,89.3,2024-03-24
Halógena,50,9.26,Fallando,262,True,26.6,41.2,101.07,69.7,2023-09-01
Led,100,7.27,Encendida,283,True,27.9,78.3,127.86,33.6,2023-11-29
Led,100,6.38,Fallando,180,False,33.7,54.1,104.46,67.3,2023-07-28
Led,100,8.2,Fallando,111,True,29.7,64.3,113.7,71.1,2025-04-20
Incandescente,100,7.6,Encendida,104,False,30.3,67.2,95.81,78.0,2024-06-10
Halógena,100,8.12,Apagada,221,True,28.4,59.0,90.94,32.5,2024-03-24
Incandescente,75,6.45,Fallando,283,True,21.2,64.6,118.86,71.6,2024-05-09
Incandescente,75,6.2,Encendida,228,False,30.0,79.9,113.58,57.3,2023-07-23
Incandescente,50,9.01,Fallando,59,True,34.1,76.1,120.0,54.6,2025-06-07
Halógena,100,9.76,Fallando,202,False,30.4,71.7,114.76,86.2,2025-06-14
Halógena,100,8.89,Apagada,283,False,34.6,73.7,111.55,81.4,2025-05-30
Halógena,50,9.88,Encendida,95,True,25.3,50.3,95.73,34.8,2024-03-08
Incandescente,50,8.59,Apagada,93,False,26.0,77.5,126.05,89.7,2024-06-11
Halógena,100,7.89,Encendida,272,False,30.2,58.9,125.16,50.9,2024-12-22
Halógena,100,9.01,Fallando,226,True,23.5,69.6,127.93,84.5,2024-09-06
Incandescente,100,9.35,Fallando,166,True,34.3,49.9,97.85,84.4,2025-06-23
Led,50,7.44,Fallando,138,False,27.0,60.2,91.05,52.5,2024-08-22
Halógena,150,7.56,Fallando,128,False,26.5,46.9,125.18,81.3,2025-05-13
Incandescente,150,9.74,Apagada,219,True,24.9,61.7,127.45,61.9,2024-08-26
Incandescente,100,6.26,Apagada,201,False,31.7,41.4,114.33,54.2,2024-07-13
Halógena,100,8.1,Apagada,218,False,20.9,60.9,96.54,69.6,2024-03-09
Halógena,75,6.37,Encendida,116,False,24.9,60.6,129.92,60.4,2024-12-16
Halógena,75,7.03,Encendida,202,False,26.1,61.9,98.66,87.6,2025-02-19
Halógena,150,8.56,Fallando,140,True,20.9,62.1,115.96,76.6,2025-05-22
Led,50,9.75,Fallando,281,False,23.4,76.3,121.99,52.8,2025-05-06
Led,50,7.77,Apagada,231,True,34.6,62.4,129.44,38.3,2024-12-31
Incandescente,100,6.81,Fallando,275,True,34.8,54.3,124.19,41.9,2024-02-04
Led,75,7.3,Apagada,216,False,29.7,41.3,123.52,74.6,2024-08-20
Incandescente,50,8.89,Apagada,287,False,27.9,59.8,102.26,80.7,2024-09-26
Incandescente,100,9.05,Apagada,219,True,25.2,74.3,111.95,84.0,2024-12-30
Incandescente,150,7.67,Apagada,246,True,29.3,46.9,127.26,51.8,2024-12-14
Halógena,150,7.05,Fallando,66,True,22.9,42.4,102.98,46.2,2023-12-20
Halógena,50,8.69,Encendida,64,True,23.0,66.5,120.05,57.4,2024-03-23
Incandescente,150,7.01,Fallando,233,False,31.1,73.8,90.25,85.3,2023-08-24
Halógena,50,6.06,Apagada,148,False,24.8,55.8,97.11,81.1,2025-04-14
Incandescente,75,6.19,Encendida,54,True,31.1,72.4,104.76,51.4,2023-09-02
Led,50,7.53,Encendida,79,True,31.4,46.1,93.46,70.2,2024-02-01
Incandescente,75,6.7,Encendida,239,True,31.0,50.9,127.66,89.4,2024-05-17
Led,75,7.28,Fallando,157,False,25.9,71.4,103.58,51.5,2024-12-14
Halógena,150,7.57,Fallando,76,True,25.9,43.8,123.56,61.6,2023-10-23
Halógena,50,7.25,Apagada,115,True,35.0,41.2,107.61,62.3,2024-01-18
Halógena,75,6.48,Apagada,261,True,21.9,61.1,97.94,30.9,2024-07-28
Incandescente,75,6.14,Encendida,257,True,20.2,71.7,90.74,83.5,2025-01-09
Halógena,75,9.44,Fallando,290,True,33.3,65.2,108.29,43.0,2024-12-01
Halógena,75,8.53,Apagada,288,False,30.7,60.2,111.52,73.4,2024-01-19
Incandescente,75,9.61,Encendida,255,True,29.3,51.4,108.38,76.6,2024-01-01
Incandescente,150,8.69,Encendida,146,True,23.0,55.7,114.46,35.7,2025-03-24
Incandescente,50,8.75,Fallando,111,False,23.0,44.0,109.42,57.3,2024-08-16
Halógena,150,8.47,Apagada,194,True,21.7,72.3,97.18,84.6,2023-12-08
Incandescente,150,8.18,Encendida,195,False,32.0,47.1,106.59,42.1,2025-03-10
Halógena,50,9.77,Fallando,255,True,26.8,44.2,100.69,38.3,2024-04-03
Led,50,9.21,Fallando,151,True,25.3,50.8,128.08,49.6,2023-09-06
Incandescente,75,7.94,Fallando,76,True,20.8,70.8,92.81,67.2,2024-06-12
Incandescente,150,6.82,Fallando,88,False,20.2,69.0,92.75,42.8,2023-11-04
Incandescente,150,9.27,Apagada,240,False,30.5,48.1,90.02,35.3,2023-12-01
Halógena,75,8.71,Fallando,272,False,32.9,62.9,126.06,58.8,2023-09-17
Halógena,100,9.94,Fallando,227,False,33.6,43.0,99.76,45.4,2024-07-29
Halógena,100,8.89,Apagada,284,False,34.8,50.8,121.71,58.4,2024-02-25
Halógena,100,7.4,Fallando,77,True,23.2,47.4,95.59,74.4,2024-01-26
Halógena,150,8.64,Encendida,283,True,33.6,56.9,106.05,64.7,2023-07-14
Halógena,50,9.49,Apagada,207,False,26.9,50.2,125.37,64.4,2023-08-08
Incandescente,50,9.68,Apagada,253,True,32.0,70.9,122.93,31.8,2024-08-11
Halógena,100,6.95,Encendida,119,True,33.2,67.7,98.13,55.3,2024-04-29
Halógena,50,8.44,Encendida,294,False,33.4,44.2,126.93,34.8,2025-03-11
Halógena,50,8.56,Fallando,232,False,32.1,77.9,126.5,43.7,2023-10-19
Halógena,50,8.02,Apagada,187,True,32.3,57.1,105.69,69.5,2024-05-17
Incandescente,100,9.52,Fallando,72,False,24.2,76.9,120.18,43.2,2023-08-13
Halógena,50,9.6,Encendida,152,False,34.6,44.7,120.55,49.2,2024-07-25
Incandescente,100,8.68,Encendida,213,False,21.4,66.6,119.75,40.0,2024-02-07
Incandescente,50,8.77,Encendida,69,True,21.5,71.1,103.96,85.6,2023-10-26
Halógena,75,9.69,Encendida,207,True,24.2,64.9,104.67,83.5,2025-03-15
Halógena,75,7.71,Fallando,174,False,23.2,78.2,121.93,67.5,2024-04-22
Halógena,100,6.48,Encendida,286,False,20.6,69.5,115.25,78.1,2024-11-30
Incandescente,75,7.29,Apagada,249,True,25.2,45.5,91.19,76.0,2025-01-01
Halógena,100,6.99,Encendida,262,True,32.7,46.2,90.27,84.9,2024-12-22
Led,150,8.36,Encendida,154,False,31.5,74.7,93.25,44.7,2024-02-24
Led,75,6.61,Apagada,144,False,34.9,74.2,113.38,47.4,2023-11-12
Incandescente,150,7.47,Apagada,64,False,33.2,68.2,105.55,48.7,2023-10-20
Halógena,150,7.19,Apagada,297,False,32.5,61.4,103.28,75.0,2025-01-11
Led,150,9.56,Encendida,246,True,20.8,60.7,126.98,35.6,2024-02-19
Halógena,150,8.85,Apagada,266,True,26.0,70.1,92.9,81.6,2023-08-17
Halógena,75,7.64,Fallando,139,False,24.3,71.4,104.26,82.6,2024-05-17
Incandescente,50,8.58,Apagada,196,False,34.7,62.4,121.63,49.9,2024-11-22
Halógena,75,9.53,Encendida,72,True,32.4,76.5,101.61,49.2,2023-09-10
Halógena,75,8.81,Encendida,270,False,23.7,65.2,102.7,58.6,2024-02-08
Led,50,6.17,Apagada,133,False,34.3,60.7,107.69,38.5,2025-05-10
Incandescente,75,6.96,Apagada,209,True,23.5,71.9,112.54,87.4,2025-02-10
Halógena,150,9.78,Encendida,138,False,34.0,62.3,92.12,85.2,2025-06-21
Led,50,8.0,Encendida,260,True,25.6,55.6,94.33,31.6,2024-04-09
Led,100,9.75,Apagada,99,False,27.3,72.5,99.64,87.9,2024-10-31
Halógena,75,8.2,Fallando,209,False,23.4,49.5,116.84,58.1,2023-07-13
Halógena,100,8.07,Fallando,235,False,27.1,47.1,120.83,80.5,2025-05-17
Incandescente,100,8.79,Encendida,224,False,20.5,74.7,119.53,83.1,2023-10-11
Halógena,100,9.49,Apagada,57,True,26.9,71.0,92.09,74.2,2025-06-11
Halógena,100,8.09,Apagada,139,False,22.9,45.6,91.13,78.0,2023-09-01
Halógena,150,8.73,Apagada,141,True,23.3,42.1,120.16,59.4,2024-04-21
Halógena,75,6.89,Encendida,179,True,33.8,58.4,104.51,71.2,2023-09-27
Halógena,75,6.84,Fallando,137,False,26.4,47.2,93.89,46.3,2024-05-06
Halógena,75,8.92,Apagada,174,False,28.5,55.5,116.84,87.7,2025-05-09
Led,50,9.6,Encendida,280,False,24.5,48.4,118.11,85.9,2023-11-04
Incandescente,150,8.55,Encendida,173,True,32.9,74.5,128.57,49.4,2023-11-24
Incandescente,150,9.74,Encendida,234,False,22.1,57.5,93.3,37.0,2024-07-12
Halógena,100,9.66,Fallando,255,True,22.5,73.6,100.04,48.5,2024-07-15
Halógena,100,9.19,Encendida,109,True,22.4,63.2,115.45,31.1,2024-06-29
Halógena,75,9.53,Apagada,186,True,27.6,68.5,100.27,44.3,2023-08-02
Incandescente,150,9.17,Encendida,152,False,23.4,73.5,115.71,49.4,2023-08-11
Halógena,75,9.99,Encendida,270,True,20.6,51.8,115.61,41.3,2023-08-25
Halógena,50,7.34,Encendida,104,True,24.0,71.8,123.4,80.3,2024-12-09
Incandescente,150,8.1,Apagada,132,False,27.6,77.4,127.1,51.7,2023-10-12
Incandescente,50,6.82,Apagada,276,True,32.2,72.4,111.31,54.6,2024-05-16
Incandescente,150,6.87,Encendida,258,False,31.2,75.1,99.86,30.2,2024-04-14
Halógena,150,7.3,Encendida,195,True,34.0,53.2,112.94,59.6,2023-12-23
Halógena,75,9.1,Encendida,83,False,26.6,62.5,106.74,54.1,2024-03-14
Led,50,6.82,Apagada,126,True,27.8,40.4,106.17,54.8,2023-09-10
Halógena,100,8.45,Fallando,265,False,28.1,53.8,93.2,68.8,2024-01-01
Halógena,100,9.46,Apagada,267,True,20.9,58.6,129.35,39.5,2024-08-03
Led,75,7.44,Apagada,81,False,24.5,76.4,92.09,39.9,2024-10-06
Incandescente,100,6.98,Fallando,220,False,32.0,48.0,123.78,81.5,2025-05-21
Incandescente,150,8.82,Apagada,136,True,24.6,73.7,90.3,78.5,2024-04-30
Halógena,75,8.8,Apagada,149,True,25.1,45.5,126.88,66.9,2024-11-18
Halógena,150,8.73,Encendida,85,True,31.9,51.9,125.01,54.0,2024-12-02
Halógena,50,7.73,Fallando,124,False,32.2,51.4,128.26,49.1,2024-05-13
Led,75,7.09,Fallando,221,True,20.6,72.7,118.98,57.1,2024-12-17
Halógena,100,7.16,Apagada,255,True,34.3,73.4,110.4,55.3,2024-01-21
Incandescente,100,6.32,Encendida,165,False,24.3,53.8,101.55,55.3,2025-06-02
Halógena,100,6.01,Encendida,258,False,33.1,50.4,120.17,87.8,2023-07-15
Led,50,7.22,Encendida,276,False,29.1,73.8,105.41,30.5,2025-05-21
Halógena,50,6.92,Fallando,59,True,25.6,59.8,95.26,41.6,2024-08-24
Led,150,9.72,Encendida,175,True,32.0,44.3,129.1,61.9,2025-03-09
Halógena,75,8.81,Encendida,160,True,29.2,64.0,91.76,63.7,2024-06-07
Led,100,6.56,Apagada,156,False,26.4,42.5,109.27,78.9,2025-03-06
Led,100,6.85,Encendida,137,False,33.0,79.7,91.87,60.7,2024-03-14
Halógena,50,8.48,Fallando,149,True,24.8,72.1,119.79,78.7,2024-07-16
Halógena,150,7.34,Apagada,251,True,29.1,53.9,103.27,82.7,2024-12-09
Led,50,8.82,Encendida,65,False,26.1,69.0,121.82,89.4,2024-10-27
Incandescente,75,9.27,Apagada,169,False,27.4,79.1,119.76,82.1,2024-11-09
Incandescente,50,8.73,Fallando,258,False,27.3,49.7,100.74,79.2,2025-04-10
Halógena,50,6.24,Encendida,195,False,25.1,62.1,112.38,83.1,2024-12-24
Led,100,7.68,Fallando,102,False,29.9,62.4,128.74,38.3,2024-08-08
Halógena,50,8.14,Apagada,212,False,25.4,44.2,115.53,44.2,2024-10-23
Incandescente,75,9.14,Encendida,60,False,28.4,65.4,92.39,74.4,2024-11-12
Halógena,75,7.07,Apagada,114,False,22.0,46.1,112.09,80.7,2023-12-20
Halógena,50,8.23,Apagada,263,True,26.6,50.6,124.83,71.2,2023-07-17
Led,150,9.08,Apagada,254,False,29.1,41.3,127.91,34.6,2024-03-20
Incandescente,100,8.99,Encendida,134,True,25.4,75.5,101.07,70.0,2024-03-16
Halógena,150,7.5,Fallando,99,False,24.8,61.6,117.12,53.9,2024-11-20
Halógena,50,6.2,Apagada,127,True,31.3,50.5,99.48,36.8,2024-06-04
Halógena,50,8.36,Apagada,67,True,22.1,51.4,113.44,76.4,2025-03-28
Halógena,50,6.42,Encendida,162,False,23.1,77.2,108.54,78.9,2025-02-10
Led,100,6.92,Apagada,164,False,33.9,46.4,93.95,64.6,2023-12-27
Led,50,9.88,Encendida,240,False,34.0,73.0,94.43,49.5,2024-10-17
Halógena,150,9.68,Fallando,208,True,31.2,74.2,97.06,43.0,2023-06-30
Incandescente,75,7.91,Apagada,60,False,22.1,49.7,124.68,63.4,2024-07-01
Led,50,9.23,Encendida,261,True,23.6,64.3,129.65,61.3,2023-09-26
Incandescente,50,7.11,Encendida,91,False,33.2,58.0,124.65,44.2,2024-11-23
Halógena,75,9.56,Encendida,222,True,20.4,40.4,126.87,59.3,2024-03-03
Halógena,100,7.01,Apagada,126,True,29.0,71.6,112.85,46.8,2024-03-05
Halógena,75,6.24,Encendida,71,True,27.3,62.0,128.74,70.9,2025-02-05
Halógena,100,6.47,Apagada,202,True,23.3,53.0,104.15,88.6,2024-08-23
Halógena,150,6.17,Encendida,182,False,20.1,62.6,108.86,53.1,2024-09-01
Led,100,8.53,Encendida,165,True,31.9,65.8,116.21,38.1,2024-01-25
Halógena,100,6.5,Encendida,265,False,28.6,46.3,90.99,76.2,2024-01-10
Led,50,8.42,Apagada,268,True,30.0,74.2,116.39,74.1,2024-03-25
Led,50,7.07,Apagada,121,False,23.9,60.4,102.6,62.8,2024-12-16
Led,75,6.21,Apagada,56,True,29.4,74.5,118.61,54.9,2025-05-31
Halógena,75,7.78,Apagada,105,False,27.3,58.5,121.87,81.8,2024-03-03
Incandescente,50,8.11,Encendida,154,False,31.7,69.4,114.19,87.8,2024-10-06
Led,150,8.34,Encendida,264,True,34.8,61.9,121.78,58.3,2025-03-21
Halógena,50,8.07,Fallando,104,False,24.2,54.8,99.37,70.8,2024-04-08
Halógena,150,6.46,Encendida,215,False,34.1,47.7,103.94,55.5,2024-05-06
Halógena,75,6.82,Apagada,137,True,27.3,40.0,112.63,89.4,2024-04-03
Led,100,7.95,Apagada,50,False,21.4,55.2,109.46,51.5,2025-05-06
Halógena,100,6.33,Encendida,73,False,34.9,60.7,111.21,61.0,2024-01-23
Halógena,150,7.06,Encendida,139,True,32.7,54.0,125.25,89.4,2025-01-24
Halógena,75,8.35,Encendida,231,False,26.4,66.9,101.29,82.2,2023-06-26
Halógena,75,9.51,Apagada,251,False,27.6,74.6,119.38,78.9,2023-07-22
Halógena,50,8.43,Apagada,272,False,32.3,62.9,116.56,46.5,2024-10-09
Incandescente,150,8.05,Apagada,119,True,29.0,46.2,122.39,67.6,2024-06-07
Led,75,9.87,Encendida,166,True,24.7,51.4,109.83,60.2,2024-03-16
Incandescente,150,8.62,Apagada,294,True,24.3,48.4,124.15,36.1,2024-02-17
Incandescente,75,6.88,Fallando,200,True,21.1,60.5,118.28,32.8,2024-09-12
Incandescente,150,7.05,Encendida,209,True,31.7,49.4,102.31,73.1,2024-05-11
Led,75,7.96,Encendida,83,False,30.4,65.2,117.96,85.3,2023-10-08
Halógena,50,6.48,Apagada,196,False,22.0,52.0,128.05,47.0,2025-06-04
Incandescente,75,6.56,Fallando,117,True,21.8,67.6,99.9,47.0,2024-08-01
Halógena,75,9.55,Fallando,68,True,29.0,47.8,117.73,86.6,2024-01-11
Led,100,7.17,Apagada,142,True,20.8,52.5,115.64,80.5,2023-07-31
Incandescente,75,7.33,Fallando,73,False,32.6,46.5,93.62,46.1,2023-07-14
Incandescente,50,7.68,Encendida,287,False,25.7,43.4,97.31,86.0,2025-04-06
Incandescente,100,9.54,Encendida,150,True,21.4,45.3,125.22,71.7,2024-04-07
Incandescente,150,7.7,Encendida,135,True,21.1,59.2,97.65,89.0,2024-07-31
Led,100,9.33,Encendida,228,True,28.1,75.5,112.29,36.5,2025-04-14
Halógena,50,8.9,Encendida,183,True,33.6,55.8,119.44,77.7,2024-12-14
Incandescente,75,6.24,Encendida,87,True,23.7,69.9,112.74,40.2,2025-04-04
Led,150,8.56,Encendida,268,True,21.5,70.8,101.97,88.4,2023-09-17
Incandescente,100,8.0,Encendida,250,False,25.0,57.3,106.89,74.0,2024-06-01
Incandescente,75,6.57,Encendida,281,True,22.3,70.7,106.59,48.8,2024-02-01
Halógena,100,8.18,Apagada,217,True,32.2,54.2,114.05,50.4,2025-01-06
Halógena,150,6.48,Apagada,63,True,25.6,70.4,99.52,40.7,2023-09-05
Halógena,100,6.74,Apagada,246,False,29.9,40.7,108.39,76.2,2023-10-22
Led,75,9.39,Apagada,268,True,24.9,69.3,102.1,50.3,2023-12-12
Incandescente,75,8.73,Encendida,84,True,32.6,55.9,126.88,31.7,2023-10-10
Led,100,9.93,Apagada,122,False,25.4,70.9,101.24,54.9,2025-02-27
Incandescente,150,7.95,Apagada,244,True,29.1,56.9,109.76,86.7,2024-07-26
Led,50,7.04,Apagada,295,False,34.0,41.0,124.7,57.2,2024-09-24
Led,50,6.51,Encendida,221,True,31.4,61.8,98.36,58.3,2025-02-01
Led,50,9.68,Encendida,153,True,32.3,50.6,120.23,72.9,2024-05-09
Halógena,75,6.84,Apagada,250,False,26.7,42.1,97.64,46.9,2024-10-22
Halógena,150,9.98,Encendida,170,False,27.0,59.9,122.95,35.5,2023-07-29
Led,75,8.25,Fallando,58,False,23.9,52.1,128.99,41.1,2023-12-23
Incandescente,150,7.92,Fallando,143,False,22.0,48.7,123.24,68.8,2024-06-22
Incandescente,75,6.94,Apagada,236,True,28.7,65.8,123.01,49.1,2024-01-18
Incandescente,75,8.19,Fallando,222,False,23.5,58.8,95.89,64.7,2023-10-20
Halógena,150,9.29,Encendida,56,True,34.9,72.4,122.65,46.0,2023-11-12
Halógena,50,9.04,Fallando,144,True,24.2,48.3,94.24,30.7,2023-10-10
Led,100,9.28,Encendida,300,True,32.8,56.1,101.54,75.9,2025-06-07
Halógena,100,7.67,Apagada,68,False,21.0,63.9,128.09,60.0,2023-10-25
Halógena,100,8.24,Fallando,208,True,33.2,43.0,92.53,42.6,2025-03-01
Led,75,8.92,Fallando,118,False,25.4,67.4,97.05,82.1,2025-05-09
Halógena,50,7.7,Apagada,187,False,31.9,43.2,92.51,45.0,2025-04-03
Halógena,100,9.0,Apagada,200,False,21.7,67.3,118.12,55.7,2024-01-04
Led,100,7.77,Encendida,61,True,23.3,45.4,120.72,51.0,2023-09-24
Halógena,75,9.34,Apagada,77,True,30.1,59.5,108.5,71.9,2024-02-27
Led,150,7.41,Encendida,250,False,24.3,48.4,117.12,51.0,2025-06-10
Halógena,75,6.2,Apagada,199,True,31.8,41.5,117.89,34.1,2024-04-08
Led,150,7.21,Fallando,79,True,32.9,62.9,128.44,54.5,2023-08-09
Halógena,150,6.72,Encendida,118,True,27.3,40.1,102.44,70.4,2023-10-23
Halógena,50,6.32,Encendida,157,False,23.7,66.1,102.74,39.8,2024-11-10
Halógena,100,7.56,Encendida,64,True,27.7,49.1,93.54,35.8,2024-09-22
Halógena,150,7.32,Encendida,60,False,33.1,49.6,96.29,47.2,2024-05-15
Incandescente,100,9.47,Apagada,233,False,24.9,71.6,106.98,46.8,2024-10-19
Incandescente,50,8.87,Fallando,125,True,28.5,66.9,116.71,75.2,2025-06-08
Halógena,100,7.13,Fallando,110,False,32.3,73.1,102.73,57.7,2024-03-19
Halógena,100,8.8,Fallando,252,False,21.1,78.7,108.43,72.0,2024-06-01
Halógena,50,6.19,Encendida,276,True,22.2,45.6,125.52,59.2,2023-12-18
Incandescente,150,9.92,Apagada,137,False,23.1,74.7,129.4,87.1,2024-03-03
Halógena,50,9.51,Encendida,174,True,27.0,54.5,129.69,47.3,2025-05-03
Incandescente,100,6.43,Apagada,168,True,30.1,45.0,108.07,69.7,2025-03-02
Incandescente,75,8.38,Encendida,61,False,20.6,75.3,92.84,75.3,2023-07-18
Halógena,150,9.54,Encendida,217,False,31.3,65.9,90.14,54.2,2024-02-02
Halógena,100,8.29,Apagada,275,False,32.3,41.1,129.84,71.9,2025-01-06
Halógena,100,8.43,Encendida,264,False,32.1,52.1,104.42,43.3,2023-10-12
Led,150,6.16,Encendida,58,False,22.0,77.7,119.51,37.1,2023-09-01
Incandescente,100,6.73,Encendida,240,True,31.2,63.0,121.12,85.3,2023-11-30
Led,100,8.68,Encendida,299,True,29.4,62.3,121.27,71.5,2024-07-17
Led,100,7.03,Encendida,119,True,31.3,64.9,101.86,76.5,2025-01-25
Halógena,50,7.24,Encendida,130,True,20.2,56.7,129.77,35.6,2024-09-07
Incandescente,150,8.19,Apagada,182,True,32.5,57.4,102.49,79.1,2025-06-23
Incandescente,100,8.35,Encendida,233,False,30.5,41.1,125.44,87.1,2024-04-09
Halógena,100,9.43,Encendida,162,True,23.5,46.5,113.93,37.8,2024-11-28
Halógena,150,7.61,Apagada,133,False,29.9,68.1,119.63,83.6,2024-07-24
Halógena,150,9.14,Encendida,82,False,33.5,64.7,121.26,33.4,2024-10-17
Halógena,150,6.89,Apagada,140,True,28.1,62.1,118.26,64.8,2024-09-14
Halógena,100,9.53,Apagada,50,False,32.4,62.4,102.04,50.2,2025-06-10
Incandescente,75,9.37,Encendida,56,False,29.7,61.9,108.02,42.9,2023-10-10
Incandescente,75,6.25,Encendida,209,False,33.7,68.3,108.19,44.4,2024-07-12
Halógena,100,9.47,Encendida,104,True,22.4,56.9,103.22,51.8,2024-08-12
Halógena,75,6.11,Apagada,93,False,24.7,47.4,105.64,76.9,2024-12-24
Led,150,8.99,Encendida,93,False,21.7,40.6,121.18,52.7,2023-08-26
Halógena,150,9.86,Fallando,106,True,24.3,61.6,99.82,50.8,2024-02-25
Halógena,150,9.08,Encendida,80,True,20.4,53.3,91.81,66.9,2024-12-06
Halógena,100,9.18,Encendida,287,True,33.7,69.6,127.3,31.2,2024-07-26
Incandescente,150,6.7,Apagada,116,True,24.5,59.2,115.54,47.7,2024-12-04
Halógena,100,6.25,Encendida,243,True,25.9,52.8,125.02,32.6,2024-06-24
Halógena,100,8.43,Encendida,290,False,30.7,54.1,122.98,86.9,2025-02-13
Led,150,7.38,Apagada,120,False,33.1,78.4,95.12,34.3,2025-02-11
Incandescente,75,6.99,Fallando,286,True,21.2,52.2,103.7,41.7,2024-05-19
Led,150,7.29,Encendida,227,True,24.3,50.4,113.14,82.5,2024-06-01
Halógena,150,7.31,Encendida,124,True,24.1,79.1,96.04,83.3,2024-10-03
Halógena,75,6.54,Encendida,195,True,26.1,70.1,92.05,82.3,2025-02-05
Led,150,9.38,Fallando,170,False,34.4,62.2,117.73,69.7,2025-04-16
Led,75,7.46,Apagada,157,True,25.8,44.7,117.48,33.1,2024-11-15
Halógena,50,7.83,Apagada,106,True,28.3,60.9,129.57,56.1,2025-05-15
Halógena,100,7.58,Encendida,53,True,32.9,68.3,119.2,33.9,2023-11-16
Halógena,100,9.97,Fallando,259,False,23.8,44.2,129.97,53.4,2024-08-22
Incandescente,75,6.47,Apagada,148,True,26.3,51.1,123.84,43.1,2023-12-19
Led,50,8.75,Apagada,209,False,30.8,76.8,95.4,62.1,2023-10-15
Led,50,8.92,Apagada,299,False,26.3,78.2,101.21,39.5,2025-01-29
Incandescente,100,6.69,Encendida,211,True,28.2,43.5,118.98,88.3,2024-05-06
Halógena,150,8.55,Apagada,278,False,34.2,75.7,107.51,76.8,2024-04-23
Halógena,100,6.52,Apagada,232,False,20.8,46.3,109.88,77.1,2025-01-06
Halógena,50,8.14,Apagada,96,True,31.7,71.1,99.8,38.6,2024-04-27
Halógena,100,6.89,Encendida,112,True,34.2,69.0,119.57,58.3,2024-03-22
Halógena,75,7.37,Encendida,72,True,23.8,69.5,106.08,65.2,2024-09-20
Halógena,50,8.49,Apagada,148,False,21.6,53.5,120.83,88.8,2025-05-29
Halógena,75,7.87,Encendida,245,True,34.7,60.4,116.02,66.2,2024-09-11
Led,100,8.94,Encendida,140,False,24.6,67.9,123.5,54.0,2023-11-19
Incandescente,75,8.68,Fallando,281,False,29.0,66.6,91.71,63.3,2024-05-11
Halógena,50,7.48,Apagada,127,False,29.2,57.1,109.23,63.2,2024-03-14
Led,100,6.14,Encendida,89,True,24.3,53.2,91.94,75.6,2024-12-23
Halógena,50,7.06,Encendida,224,True,24.2,56.1,129.75,63.5,2024-08-03
Led,150,6.59,Encendida,171,True,27.8,67.7,126.52,32.9,2023-10-06
Led,100,9.42,Fallando,96,True,33.2,48.0,104.07,61.7,2023-07-06
Halógena,100,7.43,Apagada,134,True,23.6,51.1,119.74,81.8,2023-07-22
Halógena,75,6.44,Encendida,119,True,26.6,50.1,99.09,46.8,2024-01-03
Led,75,8.61,Encendida,224,True,31.9,63.3,94.3,43.7,2024-07-01
Incandescente,50,10.0,Encendida,215,False,25.2,52.5,118.87,64.7,2024-01-07
Led,75,9.6,Encendida,144,False,31.7,43.7,95.4,84.4,2025-01-05
Led,100,8.71,Apagada,273,False,25.1,71.7,127.78,64.5,2025-01-21
Halógena,150,7.76,Encendida,87,True,20.5,72.8,114.64,84.5,2024-11-18
Halógena,100,9.68,Fallando,130,True,21.9,79.0,113.29,59.5,2023-10-25
Incandescente,100,9.39,Fallando,123,True,26.4,55.2,102.34,34.4,2023-11-29
Led,75,6.59,Fallando,287,False,32.5,69.4,104.54,46.5,2024-11-16
Incandescente,50,7.02,Fallando,250,True,23.9,66.2,101.56,47.0,2024-08-16
Halógena,100,7.21,Encendida,96,False,24.9,54.3,122.54,35.9,2023-12-18
Halógena,75,6.12,Apagada,273,True,28.7,70.2,125.0,42.2,2025-01-24
Halógena,75,9.54,Apagada,169,True,28.4,40.3,110.4,44.8,2024-10-21
Halógena,100,9.09,Apagada,270,False,23.2,74.1,120.51,84.1,2024-07-02
Incandescente,50,6.72,Encendida,118,False,24.4,48.1,113.25,49.9,2023-10-16
Led,75,6.43,Encendida,278,False,31.4,41.3,95.24,74.1,2025-01-22
Incandescente,75,6.76,Fallando,148,True,28.0,48.9,114.63,80.7,2024-03-19
Halógena,150,9.78,Encendida,217,True,29.3,52.0,111.25,38.1,2024-01-16
Incandescente,50,6.7,Fallando,66,True,28.3,59.2,92.32,53.3,2024-05-29
Halógena,150,9.03,Apagada,172,False,30.7,59.5,91.58,55.2,2023-10-28
Incandescente,75,6.36,Apagada,166,True,27.4,74.1,126.46,39.3,2025-06-22
Halógena,150,7.6,Encendida,215,False,26.4,44.4,92.29,89.4,2024-03-22
